timestamp, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/09/23 18:12:23.468, 41456, 46068, 83, 239.92
2026/09/23 18:12:24.470, 41456, 46068, 83, 226.32
2026/09/23 18:12:25.473, 41456, 46068, 83, 226.85
2026/09/23 18:12:26.474, 41456, 46068, 83, 234.31
2026/09/23 18:12:27.476, 41456, 46068, 82, 224.98
2026/09/23 18:12:28.478, 41456, 46068, 83, 223.73
2026/09/23 18:12:29.479, 41456, 46068, 83, 228.18
2026/09/23 18:12:30.481, 41456, 46068, 83, 222.72
2026/09/23 18:12:31.482, 41456, 46068, 83, 224.47
2026/09/23 18:12:32.484, 41456, 46068, 83, 226.18
2026/09/23 18:12:33.486, 41456, 46068, 82, 238.09
2026/09/23 18:12:34.488, 41456, 46068, 85, 225.68
2026/09/23 18:12:35.489, 41456, 46068, 82, 224.57
2026/09/23 18:12:36.490, 41456, 46068, 83, 224.42
2026/09/23 18:12:37.491, 41456, 46068, 83, 227.64
2026/09/23 18:12:38.493, 41456, 46068, 83, 226.65
2026/09/23 18:12:39.494, 41456, 46068, 81, 225.49
2026/09/23 18:12:40.496, 41456, 46068, 83, 220.63
2026/09/23 18:12:41.498, 41456, 46068, 83, 224.91
2026/09/23 18:12:42.499, 41456, 46068, 81, 224.65
2026/09/23 18:12:43.500, 41456, 46068, 83, 233.30
2026/09/23 18:12:44.502, 41456, 46068, 82, 227.26
2026/09/23 18:12:45.504, 41456, 46068, 82, 227.20
2026/09/23 18:12:46.505, 41456, 46068, 84, 223.62
2026/09/23 18:12:47.507, 41456, 46068, 84, 229.77
2026/09/23 18:12:48.510, 41456, 46068, 82, 224.67
2026/09/23 18:12:49.511, 41456, 46068, 83, 229.17
2026/09/23 18:12:50.513, 41456, 46068, 82, 226.65
2026/09/23 18:12:51.514, 41456, 46068, 83, 242.26
2026/09/23 18:12:52.516, 41456, 46068, 82, 226.67
2026/09/23 18:12:53.517, 41456, 46068, 84, 223.76
2026/09/23 18:12:54.519, 41456, 46068, 82, 229.34
2026/09/23 18:12:55.521, 41456, 46068, 78, 224.11
2026/09/23 18:12:56.523, 41456, 46068, 86, 233.03
2026/09/23 18:12:57.524, 41456, 46068, 83, 227.97
2026/09/23 18:12:58.527, 41456, 46068, 82, 228.23
2026/09/23 18:12:59.528, 41456, 46068, 83, 228.21
2026/09/23 18:13:00.530, 41456, 46068, 83, 228.52
2026/09/23 18:13:01.531, 41456, 46068, 84, 243.85
2026/09/23 18:13:02.534, 41456, 46068, 85, 231.20
2026/09/23 18:13:03.535, 41456, 46068, 84, 247.17
2026/09/23 18:13:04.537, 41456, 46068, 84, 233.24
2026/09/23 18:13:05.538, 41456, 46068, 84, 235.68
2026/09/23 18:13:06.540, 41456, 46068, 82, 226.15
2026/09/23 18:13:07.542, 41456, 46068, 84, 230.47
2026/09/23 18:13:08.544, 41456, 46068, 84, 234.25
2026/09/23 18:13:09.546, 41456, 46068, 83, 231.15
2026/09/23 18:13:10.548, 41456, 46068, 84, 227.25
2026/09/23 18:13:11.549, 41456, 46068, 84, 243.10
2026/09/23 18:13:12.551, 41456, 46068, 87, 235.08
2026/09/23 18:13:13.553, 41456, 46068, 84, 247.69
2026/09/23 18:13:14.554, 41456, 46068, 84, 229.70
2026/09/23 18:13:15.556, 41456, 46068, 83, 230.96
2026/09/23 18:13:16.558, 41456, 46068, 84, 227.02
2026/09/23 18:13:17.560, 41456, 46068, 85, 232.30
2026/09/23 18:13:18.561, 41456, 46068, 88, 230.33
2026/09/23 18:13:19.563, 41456, 46068, 85, 232.56
2026/09/23 18:13:20.565, 41456, 46068, 84, 234.39
2026/09/23 18:13:21.567, 41456, 46068, 82, 238.19
2026/09/23 18:13:22.569, 41456, 46068, 84, 231.82
