timestamp, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/09/23 15:14:30.828, 42127, 46068, 91, 319.32
2026/09/23 15:14:31.830, 42127, 46068, 90, 300.61
2026/09/23 15:14:32.832, 42127, 46068, 91, 279.07
2026/09/23 15:14:33.835, 42127, 46068, 89, 298.08
2026/09/23 15:14:34.836, 42127, 46068, 88, 314.05
2026/09/23 15:14:35.838, 42127, 46068, 91, 322.41
2026/09/23 15:14:36.840, 42127, 46068, 92, 313.35
2026/09/23 15:14:37.842, 42127, 46068, 87, 309.49
2026/09/23 15:14:38.844, 42127, 46068, 94, 316.10
2026/09/23 15:14:39.846, 42127, 46068, 91, 321.66
2026/09/23 15:14:40.848, 42127, 46068, 92, 341.19
2026/09/23 15:14:41.850, 42127, 46068, 90, 313.69
2026/09/23 15:14:42.852, 42127, 46068, 94, 310.35
2026/09/23 15:14:43.854, 42127, 46068, 94, 326.97
2026/09/23 15:14:44.855, 42127, 46068, 89, 309.02
2026/09/23 15:14:45.857, 42127, 46068, 89, 313.98
2026/09/23 15:14:46.859, 42127, 46068, 84, 308.72
2026/09/23 15:14:47.860, 42127, 46068, 93, 303.12
2026/09/23 15:14:48.862, 42127, 46068, 91, 298.81
2026/09/23 15:14:49.864, 42127, 46068, 94, 311.33
2026/09/23 15:14:50.866, 42127, 46068, 89, 311.93
2026/09/23 15:14:51.868, 42127, 46068, 89, 318.83
2026/09/23 15:14:52.870, 42127, 46068, 89, 318.71
2026/09/23 15:14:53.872, 42127, 46068, 89, 319.87
2026/09/23 15:14:54.874, 42127, 46068, 0, 117.63
2026/09/23 15:14:55.876, 42127, 46068, 0, 90.27
2026/09/23 15:14:56.877, 42127, 46068, 0, 89.95
2026/09/23 15:14:57.879, 42127, 46068, 0, 89.45
2026/09/23 15:14:58.881, 42127, 46068, 0, 88.75
2026/09/23 15:14:59.883, 42127, 46068, 0, 88.65
2026/09/23 15:15:00.885, 42127, 46068, 0, 88.55
2026/09/23 15:15:01.887, 42127, 46068, 0, 88.38
2026/09/23 15:15:02.889, 42127, 46068, 0, 88.01
2026/09/23 15:15:03.891, 42127, 46068, 0, 157.00
2026/09/23 15:15:04.892, 42127, 46068, 86, 258.03
2026/09/23 15:15:05.894, 42127, 46068, 89, 278.94
2026/09/23 15:15:06.896, 42127, 46068, 86, 274.57
2026/09/23 15:15:07.897, 42127, 46068, 93, 292.14
2026/09/23 15:15:08.899, 42127, 46068, 91, 268.72
2026/09/23 15:15:09.901, 42127, 46068, 86, 292.13
2026/09/23 15:15:10.902, 42127, 46068, 95, 324.19
2026/09/23 15:15:11.905, 42127, 46068, 92, 299.33
2026/09/23 15:15:12.906, 42127, 46068, 93, 322.44
2026/09/23 15:15:13.908, 42127, 46068, 92, 323.14
2026/09/23 15:15:14.910, 42127, 46068, 92, 309.46
2026/09/23 15:15:15.911, 42127, 46068, 96, 351.11
2026/09/23 15:15:16.914, 42127, 46068, 94, 320.45
2026/09/23 15:15:17.916, 42127, 46068, 93, 331.45
2026/09/23 15:15:18.917, 42127, 46068, 93, 318.74
2026/09/23 15:15:19.919, 42129, 46068, 93, 339.30
2026/09/23 15:15:20.921, 42129, 46068, 93, 322.61
2026/09/23 15:15:21.923, 42129, 46068, 96, 328.82
2026/09/23 15:15:22.925, 42129, 46068, 97, 346.62
2026/09/23 15:15:23.927, 42129, 46068, 96, 359.18
2026/09/23 15:15:24.929, 42129, 46068, 93, 331.59
2026/09/23 15:15:25.930, 42129, 46068, 93, 323.98
2026/09/23 15:15:26.931, 42129, 46068, 92, 329.01
2026/09/23 15:15:27.933, 42129, 46068, 96, 333.80
2026/09/23 15:15:28.935, 42129, 46068, 91, 320.46
2026/09/23 15:15:29.937, 42129, 46068, 96, 330.90
2026/09/23 15:15:30.939, 42129, 46068, 94, 323.04
2026/09/23 15:15:31.940, 42129, 46068, 93, 333.02
2026/09/23 15:15:32.943, 42129, 46068, 96, 334.84
2026/09/23 15:15:33.945, 42129, 46068, 96, 320.95
2026/09/23 15:15:34.947, 42129, 46068, 90, 316.16
2026/09/23 15:15:35.950, 42129, 46068, 97, 324.47
2026/09/23 15:15:36.952, 42129, 46068, 96, 332.14
2026/09/23 15:15:37.954, 42129, 46068, 93, 309.85
2026/09/23 15:15:38.955, 42129, 46068, 97, 318.05
2026/09/23 15:15:39.957, 42129, 46068, 91, 315.50
2026/09/23 15:15:40.959, 42129, 46068, 93, 332.86
2026/09/23 15:15:41.961, 42129, 46068, 90, 336.17
2026/09/23 15:15:42.963, 42129, 46068, 97, 321.24
2026/09/23 15:15:43.965, 42129, 46068, 89, 333.42
2026/09/23 15:15:44.967, 42129, 46068, 95, 339.21
2026/09/23 15:15:45.969, 42129, 46068, 91, 319.80
2026/09/23 15:15:46.972, 42129, 46068, 96, 323.53
2026/09/23 15:15:47.974, 42129, 46068, 92, 323.96
2026/09/23 15:15:48.976, 42129, 46068, 96, 319.35
2026/09/23 15:15:49.978, 42129, 46068, 96, 340.55
2026/09/23 15:15:50.980, 42129, 46068, 92, 336.51
2026/09/23 15:15:51.982, 42129, 46068, 88, 332.36
2026/09/23 15:15:52.983, 42129, 46068, 92, 348.29
2026/09/23 15:15:53.985, 42129, 46068, 92, 323.93
2026/09/23 15:15:54.986, 42129, 46068, 89, 315.12
2026/09/23 15:15:55.988, 42129, 46068, 95, 330.67
2026/09/23 15:15:56.991, 42129, 46068, 93, 317.46
2026/09/23 15:15:57.993, 42129, 46068, 91, 318.26
2026/09/23 15:15:58.995, 42129, 46068, 91, 320.71
2026/09/23 15:15:59.997, 42129, 46068, 88, 330.03
2026/09/23 15:16:00.999, 42129, 46068, 96, 346.22
2026/09/23 15:16:02.001, 42129, 46068, 96, 331.13
2026/09/23 15:16:03.003, 42129, 46068, 99, 329.55
2026/09/23 15:16:04.004, 42129, 46068, 92, 348.47
2026/09/23 15:16:05.006, 42129, 46068, 93, 330.52
2026/09/23 15:16:06.008, 42129, 46068, 96, 337.86
2026/09/23 15:16:07.009, 42129, 46068, 90, 346.27
2026/09/23 15:16:08.012, 42129, 46068, 90, 297.74
2026/09/23 15:16:09.014, 42129, 46068, 92, 340.10
2026/09/23 15:16:10.015, 42129, 46068, 96, 329.37
2026/09/23 15:16:11.017, 42129, 46068, 93, 321.93
2026/09/23 15:16:12.019, 42129, 46068, 92, 338.89
2026/09/23 15:16:13.021, 42129, 46068, 92, 330.33
2026/09/23 15:16:14.022, 42129, 46068, 92, 334.43
2026/09/23 15:16:15.024, 42129, 46068, 96, 331.34
2026/09/23 15:16:16.025, 42129, 46068, 93, 311.15
2026/09/23 15:16:17.028, 42129, 46068, 91, 339.89
2026/09/23 15:16:18.029, 42129, 46068, 96, 319.31
2026/09/23 15:16:19.031, 42129, 46068, 96, 332.46
2026/09/23 15:16:20.033, 42129, 46068, 96, 337.69
2026/09/23 15:16:21.034, 42129, 46068, 95, 347.92
2026/09/23 15:16:22.036, 42129, 46068, 93, 340.52
2026/09/23 15:16:23.037, 42129, 46068, 92, 335.01
2026/09/23 15:16:24.040, 42129, 46068, 92, 299.91
2026/09/23 15:16:25.042, 42129, 46068, 88, 317.57
2026/09/23 15:16:26.044, 42129, 46068, 97, 316.24
2026/09/23 15:16:27.045, 42129, 46068, 96, 321.96
2026/09/23 15:16:28.047, 42129, 46068, 97, 319.88
2026/09/23 15:16:29.050, 42129, 46068, 93, 325.50
2026/09/23 15:16:30.052, 42129, 46068, 96, 336.73
2026/09/23 15:16:31.054, 42129, 46068, 96, 345.94
2026/09/23 15:16:32.056, 42129, 46068, 96, 324.71
2026/09/23 15:16:33.058, 42129, 46068, 90, 341.99
2026/09/23 15:16:34.063, 42129, 46068, 95, 321.56
2026/09/23 15:16:35.084, 42129, 46068, 61, 293.47
2026/09/23 15:16:36.101, 42129, 46068, 95, 315.93
2026/09/23 15:16:37.106, 42129, 46068, 94, 340.54
